,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
574,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 22:00,2024,9,24,22:00,6.5,,6.0,,97.0,,0.0,,,,0.0,,16.1,,97.35,,,,,,
575,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-24 23:00,2024,9,24,23:00,5.5,,5.4,,99.0,,0.0,,6.0,,8.0,,16.1,,97.33,,,,,,
576,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 00:00,2024,9,25,00:00,5.5,,5.3,,99.0,,0.0,,6.0,,9.0,,16.1,,97.33,,,,,,
577,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 01:00,2024,9,25,01:00,6.0,,5.6,,97.0,,0.0,,5.0,,11.0,,16.1,,97.3,,,,,,
578,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 02:00,2024,9,25,02:00,6.6,,5.7,,94.0,,0.0,,9.0,,8.0,,16.1,,97.35,,,,,,
579,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 03:00,2024,9,25,03:00,8.3,,5.8,,84.0,,0.0,,6.0,,5.0,,16.1,,97.29,,,,,,
580,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 04:00,2024,9,25,04:00,10.6,,5.2,,69.0,,0.0,,15.0,,13.0,,16.1,,97.21,,,,,,
581,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 05:00,2024,9,25,05:00,10.5,,5.5,,71.0,,0.0,,13.0,,13.0,,16.1,,97.14,,,,,,
582,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 06:00,2024,9,25,06:00,11.8,,6.3,,69.0,,0.0,,13.0,,11.0,,16.1,,97.09,,,,,,
583,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 07:00,2024,9,25,07:00,11.4,,7.1,,75.0,,0.0,,12.0,,11.0,,16.1,,97.0,,,,,,
584,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 08:00,2024,9,25,08:00,12.3,,7.2,,71.0,,0.0,,12.0,,11.0,,16.1,,96.95,,,,,,
585,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 09:00,2024,9,25,09:00,12.6,,8.5,,76.0,,0.0,,11.0,,17.0,,16.1,,96.84,,,,,,
586,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 10:00,2024,9,25,10:00,13.3,,8.6,,73.0,,0.0,,11.0,,15.0,,16.1,,96.72,,,,,,
587,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 11:00,2024,9,25,11:00,13.6,,10.0,,79.0,,0.0,,11.0,,15.0,,16.1,,96.61,,,,,,Rain
588,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 12:00,2024,9,25,12:00,14.7,,9.8,,72.0,,0.0,,11.0,,13.0,,16.1,,96.56,,,,,,
589,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 13:00,2024,9,25,13:00,15.4,,11.0,,75.0,,0.0,,12.0,,5.0,,16.1,,96.57,,,,,,Rain
590,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 14:00,2024,9,25,14:00,17.1,,10.9,,67.0,,0.0,,,M,5.0,,16.1,,96.48,,,,,,
591,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 15:00,2024,9,25,15:00,16.9,,11.7,,71.0,,0.0,,,M,4.0,,16.1,,96.47,,,,,,
592,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 16:00,2024,9,25,16:00,16.5,,11.4,,72.0,,0.0,,18.0,,5.0,,16.1,,96.46,,,,,,
593,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 17:00,2024,9,25,17:00,16.4,,11.4,,72.0,,0.0,,17.0,,5.0,,16.1,,96.42,,,,,,
594,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 18:00,2024,9,25,18:00,15.8,,11.8,,77.0,,0.0,,24.0,,5.0,,16.1,,96.48,,,,,,
595,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 19:00,2024,9,25,19:00,14.7,,12.0,,84.0,,0.0,,,,0.0,,16.1,,96.5,,,,,,
596,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 20:00,2024,9,25,20:00,13.1,,11.0,,87.0,,0.0,,25.0,,4.0,,16.1,,96.49,,,,,,
597,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 21:00,2024,9,25,21:00,14.4,,11.2,,81.0,,0.0,,27.0,,4.0,,16.1,,96.48,,,,,,
598,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 22:00,2024,9,25,22:00,12.8,,10.6,,86.0,,0.0,,28.0,,9.0,,16.1,,96.47,,,,,,
599,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-25 23:00,2024,9,25,23:00,11.9,,10.8,,93.0,,0.0,,25.0,,9.0,,16.1,,96.54,,,,,,
600,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 00:00,2024,9,26,00:00,10.8,,9.8,,94.0,,0.0,,26.0,,9.0,,16.1,,96.55,,,,,,
601,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 01:00,2024,9,26,01:00,9.5,,9.3,,99.0,,0.0,,31.0,,5.0,,16.1,,96.58,,,,,,
602,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 02:00,2024,9,26,02:00,8.4,,8.3,,99.0,,0.0,,27.0,,5.0,,6.4,,96.71,,,,,,Fog
603,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 03:00,2024,9,26,03:00,9.9,,9.3,,96.0,,0.0,,29.0,,11.0,,16.1,,96.76,,,,,,
604,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 04:00,2024,9,26,04:00,10.0,,8.9,,93.0,,0.0,,30.0,,5.0,,16.1,,96.71,,,,,,
605,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 05:00,2024,9,26,05:00,9.9,,8.2,,89.0,,0.0,,29.0,,13.0,,16.1,,96.85,,,,,,
606,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 06:00,2024,9,26,06:00,9.6,,8.1,,90.0,,0.0,,29.0,,11.0,,16.1,,96.87,,,,,,
607,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 07:00,2024,9,26,07:00,9.4,,7.9,,90.0,,0.0,,29.0,,9.0,,16.1,,96.87,,,,,,
608,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 08:00,2024,9,26,08:00,9.2,,8.0,,92.0,,0.0,,27.0,,11.0,,16.1,,97.0,,,,,,
609,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 09:00,2024,9,26,09:00,9.6,,8.2,,91.0,,0.0,,29.0,,13.0,,16.1,,96.97,,,,,,
610,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 10:00,2024,9,26,10:00,10.3,,7.9,,85.0,,0.0,,29.0,,15.0,,16.1,,97.01,,,,,,
611,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 11:00,2024,9,26,11:00,10.6,,7.5,,81.0,,0.2,,30.0,,11.0,,16.1,,97.04,,,,,,
612,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 12:00,2024,9,26,12:00,10.5,,7.8,,83.0,,0.0,,29.0,,17.0,,16.1,,97.06,,,,,,
613,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 13:00,2024,9,26,13:00,11.9,,6.8,,71.0,,0.0,,29.0,,21.0,,16.1,,97.12,,,,,,
614,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 14:00,2024,9,26,14:00,11.9,,6.9,,71.0,,0.0,,28.0,,15.0,,16.1,,97.2,,,,,,
615,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 15:00,2024,9,26,15:00,12.7,,6.9,,68.0,,0.0,,28.0,,17.0,,16.1,,97.22,,,,,,
616,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 16:00,2024,9,26,16:00,13.5,,6.0,,60.0,,0.0,,27.0,,26.0,,16.1,,97.22,,,,,,
617,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 17:00,2024,9,26,17:00,12.6,,6.0,,64.0,,0.0,,26.0,,15.0,,16.1,,97.23,,,,,,
618,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 18:00,2024,9,26,18:00,9.6,,6.2,,79.0,,0.0,,,,0.0,,16.1,,97.26,,,,,,
619,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 19:00,2024,9,26,19:00,8.9,,7.4,,90.0,,1.2,,25.0,,17.0,,16.1,,97.37,,,,,,Rain
620,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 20:00,2024,9,26,20:00,7.4,,7.1,,98.0,,0.2,,,M,4.0,,16.1,,97.37,,,,,,
621,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 21:00,2024,9,26,21:00,6.8,,6.7,,99.0,,0.0,,,,0.0,,16.1,,97.34,,,,,,
622,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 22:00,2024,9,26,22:00,5.1,,5.0,,99.0,,0.0,,,,0.0,,1.6,,97.35,,,,,,Fog
623,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-26 23:00,2024,9,26,23:00,6.7,,6.3,,97.0,,0.0,,28.0,,5.0,,16.1,,97.35,,,,,,
624,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 00:00,2024,9,27,00:00,6.5,,6.2,,98.0,,0.0,,26.0,,8.0,,16.1,,97.37,,,,,,
625,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 01:00,2024,9,27,01:00,5.4,,5.3,,99.0,,0.0,,26.0,,4.0,,16.1,,97.38,,,,,,
626,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 02:00,2024,9,27,02:00,4.8,,4.8,,100.0,,0.0,,25.0,,8.0,,2.0,,97.41,,,,,,Fog
627,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 03:00,2024,9,27,03:00,1.7,,1.7,,100.0,,0.0,,,,0.0,,0.6,,97.4,,,,,,Fog
628,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 04:00,2024,9,27,04:00,2.2,,2.1,,100.0,,0.0,,27.0,,4.0,,1.6,,97.44,,,,,,Fog
629,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 05:00,2024,9,27,05:00,3.6,,3.6,,100.0,,0.0,,26.0,,4.0,,1.2,,97.43,,,,,,Fog
630,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 06:00,2024,9,27,06:00,1.6,,1.6,,100.0,,0.0,,,M,4.0,,16.1,,97.41,,,,,,
631,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 07:00,2024,9,27,07:00,2.6,,2.6,,100.0,,0.0,,,,0.0,,16.1,,97.42,,,,,,
632,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 08:00,2024,9,27,08:00,4.1,,4.1,,100.0,,0.0,,,M,4.0,,16.1,,97.45,,,,,,
633,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 09:00,2024,9,27,09:00,7.4,,6.3,,92.0,,0.0,,,,0.0,,16.1,,97.49,,,,,,
634,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 10:00,2024,9,27,10:00,9.1,,6.5,,84.0,,0.0,,,,0.0,,16.1,,97.51,,,,,,
635,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 11:00,2024,9,27,11:00,10.9,,6.8,,76.0,,0.0,,,,0.0,,16.1,,97.52,,,,,,
636,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 12:00,2024,9,27,12:00,13.3,,6.6,,64.0,,0.0,,21.0,,5.0,,16.1,,97.54,,,,,,
637,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 13:00,2024,9,27,13:00,13.5,,5.5,,58.0,,0.0,,,M,4.0,,16.1,,97.58,,,,,,
638,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 14:00,2024,9,27,14:00,14.4,,6.0,,57.0,,0.0,,20.0,,9.0,,12.9,,97.61,,,,,,
639,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 15:00,2024,9,27,15:00,14.8,,6.1,,56.0,,0.0,,19.0,,13.0,,16.1,,97.65,,,,,,
640,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 16:00,2024,9,27,16:00,14.4,,4.7,,52.0,,0.0,,28.0,,13.0,,16.1,,97.72,,,,,,
641,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 17:00,2024,9,27,17:00,13.8,,5.2,,56.0,,0.0,,27.0,,8.0,,16.1,,97.75,,,,,,
642,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 18:00,2024,9,27,18:00,8.9,,5.6,,80.0,,0.0,,,,0.0,,16.1,,97.79,,,,,,
643,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 19:00,2024,9,27,19:00,6.5,,4.9,,89.0,,0.0,,7.0,,4.0,,12.9,,97.83,,,,,,
644,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 20:00,2024,9,27,20:00,7.2,,5.4,,88.0,,0.0,,,M,4.0,,1.6,,97.87,,,,,,Fog
645,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 21:00,2024,9,27,21:00,6.3,,5.1,,92.0,,0.0,,,M,4.0,,16.1,,97.89,,,,,,
646,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 22:00,2024,9,27,22:00,7.6,,6.6,,93.0,,0.0,,6.0,,9.0,,16.1,,97.89,,,,,,
647,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-27 23:00,2024,9,27,23:00,8.5,,7.8,,95.0,,0.0,,7.0,,8.0,,16.1,,97.91,,,,,,
648,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 00:00,2024,9,28,00:00,9.1,,7.7,,91.0,,0.0,,7.0,,8.0,,16.1,,97.93,,,,,,
649,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 01:00,2024,9,28,01:00,9.4,,8.2,,92.0,,0.0,,6.0,,8.0,,16.1,,97.94,,,,,,Rain
650,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 02:00,2024,9,28,02:00,9.6,,7.9,,89.0,,0.0,,8.0,,9.0,,6.4,,98.01,,,,,,"Rain,Fog"
651,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 03:00,2024,9,28,03:00,9.0,,7.3,,89.0,,0.0,,4.0,,11.0,,16.1,,98.08,,,,,,
652,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 04:00,2024,9,28,04:00,7.5,,5.5,,87.0,,0.0,,5.0,,8.0,,16.1,,98.19,,,,,,Rain
653,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 05:00,2024,9,28,05:00,7.5,,5.5,,87.0,,0.0,,34.0,,8.0,,16.1,,98.27,,,,,,
654,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 06:00,2024,9,28,06:00,7.0,,5.6,,91.0,,0.2,,35.0,,9.0,,16.1,,98.36,,,,,,Rain
655,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 07:00,2024,9,28,07:00,6.5,,6.1,,97.0,,0.2,,27.0,,8.0,,16.1,,98.45,,,,,,Rain
656,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 08:00,2024,9,28,08:00,6.6,,6.3,,98.0,,0.2,,28.0,,9.0,,16.1,,98.54,,,,,,Rain
657,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 09:00,2024,9,28,09:00,7.2,,6.9,,98.0,,0.0,,27.0,,11.0,,16.1,,98.61,,,,,,
658,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 10:00,2024,9,28,10:00,8.2,,7.7,,96.0,,0.0,,29.0,,11.0,,16.1,,98.66,,,,,,Rain
659,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 11:00,2024,9,28,11:00,8.7,,7.4,,91.0,,0.0,,27.0,,15.0,,16.1,,98.7,,,,,,Rain
660,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 12:00,2024,9,28,12:00,8.8,,7.9,,94.0,,0.0,,26.0,,11.0,,16.1,,98.72,,,,,,
661,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 13:00,2024,9,28,13:00,9.1,,7.9,,92.0,,0.2,,24.0,,11.0,,16.1,,98.72,,,,,,Rain
662,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 14:00,2024,9,28,14:00,9.1,,7.9,,92.0,,0.0,,24.0,,11.0,,16.1,,98.72,,,,,,
663,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 15:00,2024,9,28,15:00,10.0,,8.2,,88.0,,0.0,,22.0,,9.0,,16.1,,98.68,,,,,,
664,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 16:00,2024,9,28,16:00,9.9,,7.0,,82.0,,0.0,,24.0,,13.0,,16.1,,98.66,,,,,,
665,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 17:00,2024,9,28,17:00,9.8,,6.4,,79.0,,0.0,,24.0,,11.0,,16.1,,98.64,,,,,,
666,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 18:00,2024,9,28,18:00,8.9,,6.2,,83.0,,0.0,,24.0,,9.0,,16.1,,98.63,,,,,,
667,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 19:00,2024,9,28,19:00,7.0,,5.5,,90.0,,0.0,,25.0,,4.0,,16.1,,98.61,,,,,,
668,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 20:00,2024,9,28,20:00,4.0,,3.7,,98.0,,0.0,,,,0.0,,16.1,,98.62,,,,,,
669,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 21:00,2024,9,28,21:00,5.4,,4.4,,94.0,,0.0,,,M,4.0,,16.1,,98.61,,,,,,
670,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 22:00,2024,9,28,22:00,6.1,,4.3,,88.0,,0.0,,25.0,,5.0,,16.1,,98.62,,,,,,
671,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-28 23:00,2024,9,28,23:00,4.7,,3.3,,91.0,,0.0,,,M,4.0,,16.1,,98.61,,,,,,
672,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 00:00,2024,9,29,00:00,4.4,,3.1,,91.0,,0.0,,,,0.0,,16.1,,98.6,,,,,,
673,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 01:00,2024,9,29,01:00,4.1,,3.3,,94.0,,0.0,,21.0,,5.0,,16.1,,98.56,,,,,,
674,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 02:00,2024,9,29,02:00,2.3,,1.6,,95.0,,0.0,,,,0.0,,16.1,,98.52,,,,,,
675,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 03:00,2024,9,29,03:00,2.1,,1.7,,97.0,,0.0,,4.0,,5.0,,16.1,,98.49,,,,,,
676,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 04:00,2024,9,29,04:00,1.2,,0.9,,98.0,,0.0,,,M,4.0,,16.1,,98.41,,,,,,
677,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 05:00,2024,9,29,05:00,2.8,,2.5,,98.0,,0.0,,6.0,,5.0,,16.1,,98.33,,,,,,
678,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 06:00,2024,9,29,06:00,1.8,,1.5,,98.0,,0.0,,,M,4.0,,16.1,,98.34,,,,,,
679,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 07:00,2024,9,29,07:00,2.6,,2.5,,99.0,,0.0,,7.0,,8.0,,16.1,,98.29,,,,,,
680,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 08:00,2024,9,29,08:00,5.8,,5.2,,96.0,,0.0,,7.0,,5.0,,16.1,,98.26,,,,,,
681,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 09:00,2024,9,29,09:00,7.6,,5.9,,89.0,,0.0,,8.0,,5.0,,16.1,,98.22,,,,,,
682,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 10:00,2024,9,29,10:00,9.5,,6.0,,79.0,,0.0,,5.0,,5.0,,16.1,,98.19,,,,,,
683,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 11:00,2024,9,29,11:00,10.9,,6.2,,73.0,,0.0,,5.0,,4.0,,16.1,,98.13,,,,,,
684,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 12:00,2024,9,29,12:00,12.8,,4.0,,55.0,,0.0,,9.0,,5.0,,8.1,,98.1,,,,,,Haze
685,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 13:00,2024,9,29,13:00,13.0,,4.1,,54.0,,0.0,,,,0.0,,16.1,,98.08,,,,,,
686,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 14:00,2024,9,29,14:00,13.7,,4.9,,55.0,,0.0,,13.0,,11.0,,16.1,,98.04,,,,,,
687,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 15:00,2024,9,29,15:00,13.7,,2.1,,45.0,,0.0,,,M,8.0,,16.1,,98.03,,,,,,
688,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 16:00,2024,9,29,16:00,13.3,,3.3,,51.0,,0.0,,9.0,,5.0,,16.1,,98.05,,,,,,
689,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 17:00,2024,9,29,17:00,12.3,,3.3,,54.0,,0.0,,17.0,,5.0,,16.1,,98.05,,,,,,
690,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 18:00,2024,9,29,18:00,7.1,,3.4,,77.0,,0.0,,,,0.0,,16.1,,98.08,,,,,,
691,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 19:00,2024,9,29,19:00,2.9,,1.9,,93.0,,0.0,,25.0,,5.0,,16.1,,98.11,,,,,,
692,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 20:00,2024,9,29,20:00,4.2,,2.9,,91.0,,0.0,,26.0,,4.0,,16.1,,98.12,,,,,,
693,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 21:00,2024,9,29,21:00,2.9,,2.0,,94.0,,0.0,,27.0,,4.0,,16.1,,98.17,,,,,,
694,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 22:00,2024,9,29,22:00,4.1,,2.1,,87.0,,0.0,,31.0,,9.0,,16.1,,98.2,,,,,,
695,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-29 23:00,2024,9,29,23:00,1.0,,0.1,,94.0,,0.0,,32.0,,9.0,,16.1,,98.22,,,,,,
696,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 00:00,2024,9,30,00:00,4.1,,1.0,,80.0,,0.0,,34.0,,15.0,,16.1,,98.24,,,,,,
697,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 01:00,2024,9,30,01:00,4.1,,1.5,,83.0,,0.0,,34.0,,11.0,,16.1,,98.27,,,,,,
698,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 02:00,2024,9,30,02:00,3.1,,1.6,,90.0,,0.0,,32.0,,11.0,,16.1,,98.31,,,,,,
699,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 03:00,2024,9,30,03:00,3.1,,1.5,,89.0,,0.0,,34.0,,11.0,,16.1,,98.33,,,,,,
700,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 04:00,2024,9,30,04:00,-0.3,,-1.0,,95.0,,0.0,,,,0.0,,16.1,,98.37,,,,,,
701,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 05:00,2024,9,30,05:00,-2.0,,-2.3,,98.0,,0.0,,,,0.0,,16.1,,98.43,,,,,,
702,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 06:00,2024,9,30,06:00,-1.3,,-1.4,,99.0,,0.0,,26.0,,8.0,,16.1,,98.45,,,,-4.0,,
703,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 07:00,2024,9,30,07:00,-1.2,,-1.5,,98.0,,0.0,,26.0,,5.0,,16.1,,98.45,,,,-3.0,,
704,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 08:00,2024,9,30,08:00,1.6,,1.2,,97.0,,0.0,,26.0,,5.0,,16.1,,98.44,,,,,,
705,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 09:00,2024,9,30,09:00,2.5,,2.1,,97.0,,0.0,,27.0,,4.0,,16.1,,98.44,,,,,,
706,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 10:00,2024,9,30,10:00,6.8,,4.4,,84.0,,0.0,,25.0,,13.0,,16.1,,98.4,,,,,,
707,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 11:00,2024,9,30,11:00,7.7,,2.6,,70.0,,0.0,,27.0,,17.0,,16.1,,98.36,,,,,,
708,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 12:00,2024,9,30,12:00,7.7,,1.8,,66.0,,0.0,,25.0,,18.0,,16.1,,98.35,,,,,,
709,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 13:00,2024,9,30,13:00,8.8,,1.5,,60.0,,0.0,,27.0,,22.0,,16.1,,98.34,,,,,,
710,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 14:00,2024,9,30,14:00,10.5,,2.4,,57.0,,0.0,,26.0,,18.0,,16.1,,98.35,,,,,,
711,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 15:00,2024,9,30,15:00,10.6,,2.4,,57.0,,0.0,,27.0,,24.0,,16.1,,98.36,,,,,,
712,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 16:00,2024,9,30,16:00,5.5,,3.6,,87.0,,2.0,,26.0,,15.0,,16.1,,98.44,,,,,,Rain
713,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 17:00,2024,9,30,17:00,5.9,,4.1,,88.0,,0.0,,,M,4.0,,16.1,,98.44,,,,,,
714,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 18:00,2024,9,30,18:00,5.3,,3.5,,88.0,,0.0,,32.0,,9.0,,16.1,,98.47,,,,,,
715,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 19:00,2024,9,30,19:00,2.6,,1.2,,90.0,,0.0,,26.0,,5.0,,16.1,,98.44,,,,,,
716,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 20:00,2024,9,30,20:00,1.0,,0.6,,97.0,,0.0,,,M,4.0,,16.1,,98.38,,,,,,
717,-111.12,58.77,FORT CHIPEWYAN,3072655,2024-09-30 21:00,2024,9,30,21:00,1.6,,0.7,,94.0,,0.0,,27.0,,9.0,,16.1,,98.37,,,,,,
